FA-05.sparql|Number of folds|triples|costs
inferred-dikb-mp-fold-4.xml|4|214808|0.21209692955
inferred-dikb-mp-fold-5.xml|5|429352|0.36941409111
inferred-dikb-mp-fold-6.xml|6|858440|1.2210290432
PK-03.sparql|Number of folds|triples|costs
inferred-graph-oa-mp.xml|0|13673|0.0241951942444
inferred-dikb-mp-fold-1.xml|1|27082|0.0518229007721
inferred-dikb-mp-fold-2.xml|2|53900|0.0209090709686
inferred-dikb-mp-fold-3.xml|3|107536|0.0183200836182
inferred-dikb-mp-fold-4.xml|4|214808|0.0243709087372
inferred-dikb-mp-fold-5.xml|5|429352|0.0262351036072
inferred-dikb-mp-fold-6.xml|6|858440|0.018620967865
FE-01.sparql|Number of folds|triples|costs
inferred-graph-oa-mp.xml|0|13673|0.0276920795441
inferred-dikb-mp-fold-1.xml|1|27082|0.0316431522369
inferred-dikb-mp-fold-2.xml|2|53900|0.02055311203
inferred-dikb-mp-fold-3.xml|3|107536|0.0198421478271
inferred-dikb-mp-fold-4.xml|4|214808|0.033919095993
inferred-dikb-mp-fold-5.xml|5|429352|0.0287330150604
inferred-dikb-mp-fold-6.xml|6|858440|0.023087978363
FA-02.sparql|Number of folds|triples|costs
inferred-graph-oa-mp.xml|0|13673|0.0214819908142
inferred-dikb-mp-fold-1.xml|1|27082|0.0371260643005
inferred-dikb-mp-fold-2.xml|2|53900|0.0494089126587
inferred-dikb-mp-fold-3.xml|3|107536|0.0723888874054
inferred-dikb-mp-fold-4.xml|4|214808|0.114244222641
inferred-dikb-mp-fold-5.xml|5|429352|0.380290031433
inferred-dikb-mp-fold-6.xml|6|858440|0.33433508873
FE-02.sparql|Number of folds|triples|costs
inferred-graph-oa-mp.xml|0|13673|0.0187809467316
inferred-dikb-mp-fold-1.xml|1|27082|0.0262680053711
inferred-dikb-mp-fold-2.xml|2|53900|0.018462896347
inferred-dikb-mp-fold-3.xml|3|107536|0.0275430679321
inferred-dikb-mp-fold-4.xml|4|214808|0.0299580097198
inferred-dikb-mp-fold-5.xml|5|429352|0.0247628688812
inferred-dikb-mp-fold-6.xml|6|858440|0.0352520942688
